Timestamp,PWM,Signal_995,Distance_mm
0,184.855352769395,0,0
0.01,255,0,0.22619512947244
0.02,255,0,0.742891406969908
0.03,255,0,1.52244401699347
0.04,255,0,2.53983889379911
0.05,255,0,3.77244237267419
0.06,255,0,5.19977466502426
0.07,255,0,6.80330489013702
0.08,255,0,8.56626561223593
0.09,255,0,10.4734850266516
0.1,255,0,12.5112351155763
0.11,255,0,14.6670942536972
0.12,255,0,16.9298228886201
0.13,255,0,19.2892510518556
0.14,255,0,21.7361765745407
0.15,255,0,24.2622729892067
0.16,255,0,26.8600061958454
0.17,255,0,29.5225590582409
0.18,255,0,32.2437631759021
0.19,255,0,35.0180371487498
0.2,255,0,37.8403307166899
0.21,255,0,40.7060742150043
0.22,255,0,43.6111328396938
0.23,255,0,46.5517652650447
0.24,255,0,49.5245861992517
0.25,255,0,52.5265325033406
0.26,255,0,55.5548325343001
0.27,255,0,58.6069784055968
0.28,255,0,61.6807008874498
0.29,255,0,64.7739466956568
0.3,255,0,67.8848579416738
0.31,255,0,71.0117535382752
0.32,255,0,74.1531123746984
0.33,255,0,77.3075580928839
0.34,255,0,80.4738453124461
0.35,255,0,83.6508471665101
0.36,255,0,86.8375440236702
0.37,255,0,90.0330132831943
0.38,255,0,93.2364201413423
0.39,255,0,96.4470092363853
0.4,255,0,99.6640970887047
0.41,255,0,102.887065260311
0.42,255,0,106.115354165321
0.43,255,0,109.348457469441
0.44,255,0,112.585917022416
0.45,255,0,115.827318272714
0.46,255,0,119.072286118565
0.47,255,0,122.320481153818
0.48,255,0,125.571596271062
0.49,255,0,128.825353587995
0.5,255,0,132.081501666289
0.51,255,0,135.339812995116
0.52,255,0,138.600081714146
0.53,255,0,141.862121553235
0.54,255,0,145.125763968171
0.55,255,0,148.390856453828
0.56,255,0,151.657261017853
0.57,255,0,154.924852799587
0.58,255,0,158.193518820425
0.59,255,0,161.463156853089
0.6,255,0,164.733674398503
0.61,255,0,168.004987760035
0.62,255,0,171.277021205833
0.63,255,0,174.549706210879
0.64,255,0,177.822980771166
0.65,255,0,181.096788783143
0.66,255,0,184.371079482214
0.67,255,0,187.645806934668
0.68,255,0,190.920929577961
0.69,255,0,194.196409804745
0.7,255,0,197.472213586481
0.71,255,0,200.748310132872
0.72,255,0,204.0246715837
0.73,255,0,207.301272729996
0.74,255,0,210.578090761742
0.75,255,0,213.855105039576
0.76,255,0,217.132296888228
0.77,255,0,220.409649409617
0.78,255,0,223.687147313722
0.79,255,0,226.964776765561
0.8,255,0,230.242525246723
0.81,255,0,233.52038143008
0.82,255,0,236.798335066422
0.83,255,0,240.076376881879
0.84,255,0,243.354498485106
0.85,255,0,246.632692283299
0.86,255,0,249.910951406205
0.87,255,0,253.189269637361
0.88,255,0,256.467641351878
0.89,255,0,259.746061460146
0.9,255,0,263.024525356894
0.91,255,0,266.303028875101
0.92,255,0,269.581568244291
0.93,255,0,272.860140052793
0.94,255,0,276.138741213602
0.95,255,0,279.417368933479
0.96,255,0,282.696020684997
0.97,255,0,285.974694181245
0.98,255,0,289.253387352939
0.99,255,0,292.532098327715
1,255,0,295.810825411388
1.01,255,0,299.089567070994
1.02,255,0,302.368321919451
1.03,255,0,305.647088701675
1.04,255,0,308.92586628202
1.05,255,0,312.204653632908
1.06,255,0,315.483449824551
1.07,255,0,318.76225401564
1.08,255,0,322.041065444928
1.09,255,0,325.31988342361
1.1,255,0,328.598707328429
1.11,255,0,331.877536595439
1.12,255,0,335.156370714361
1.13,255,0,338.435209223474
1.14,255,0,341.714051704997
1.15,255,0,344.992897780906
1.16,255,0,348.271747109149
1.17,255,0,351.550599380227
1.18,255,0,354.829454314092
1.19,255,0,358.108311657347
1.2,255,0,361.387171180707
1.21,255,0,364.66603267671
1.22,255,0,367.944895957632
1.23,255,0,371.223760853617
1.24,255,0,374.502627210971
1.25,255,0,377.781494890627
1.26,255,0,381.060363766751
1.27,255,0,384.339233725485
1.28,255,0,387.618104663803
1.29,255,0,390.896976488488
1.3,255,0,394.17584911519
1.31,255,0,397.454722467586
1.32,255,0,400.733596476618
1.33,255,0,404.0124710798
