Timestamp,PWM,Signal_995,Distance_mm
0.0001,106,0,-2.082
0.0097,106,0,-2.082
0.0204,106,0,-2.082
0.0299,107,0,-2.082
0.0402,107,0,-2.082
0.0506,107,0,-2.082
0.0599,107,0,-2.082
0.0703,107,0,-2.082
0.0797,107,0,-2.082
0.0899,107,0,-2.082
0.1001,107,0,-2.082
0.1097,107,0,-2.082
0.1205,107,0,-2.082
0.13,107,0,-2.082
0.1401,107,0,-2.082
0.15,107,0,-2.082
0.1599,108,0,-2.082
0.1704,108,0,-2.082
0.1798,108,0,-2.082
0.1903,108,0,-2.082
0.2004,108,0,-2.082
0.2098,108,0,-2.082
0.2201,108,0,-2.082
0.2303,108,0,-2.082
0.2405,108,0,-2.082
0.2498,108,0,-2.082
0.2601,108,0,-2.082
0.2705,108,0,-2.082
0.2805,109,0,-2.082
0.2905,109,0,-2.082
0.3001,109,0,-2.082
0.3103,109,0,-2.082
0.3203,109,0,-2.082
0.3299,109,0,-2.082
0.3404,109,0,-2.082
0.3502,109,0,-2.082
0.3603,109,0,-2.082
0.3704,109,0,-2.082
0.38,109,0,-2.082
0.3904,109,0,-2.082
0.4003,109,0,-2.082
0.4104,110,0,-2.082
0.4203,110,0,-2.082
0.4303,110,0,-2.082
0.4404,110,0,-2.082
0.4498,110,0,-2.082
0.4597,110,0,-2.082
0.4703,110,0,-2.082
0.48,110,0,-2.082
0.4902,110,0,-2.082
0.5007,110,0,-2.082
0.5098,110,0,-2.082
0.5202,110,0,-2.082
0.5298,110,0,-2.082
0.5404,111,0,-2.082
0.5503,111,0,-2.082
0.5599,111,0,-2.082
0.5698,111,0,-2.082
0.5799,111,0,-2.082
0.5902,111,0,-2.082
0.6003,111,0,-2.082
0.6101,111,0,-2.082
0.6199,0,0,-0.26
0.6298,0,0,1.301
0.6401,24,0,1.561
0.65,146,0,1.301
0.6603,0,0,1.822
0.6706,0,0,3.643
0.6801,0,0,4.684
0.6904,123,0,4.424
0.7002,0,0,4.944
0.7104,0,0,7.286
0.7201,0,0,8.848
0.7304,93,0,8.588
0.7404,95,0,8.327
0.7498,0,0,9.889
0.7601,0,100,11.45
0.7704,0,100,11.71
0.7803,0,100,11.71
0.7903,0,100,11.45
0.8005,0,100,11.45
0.8103,0,100,11.45
0.8198,0,100,11.45
0.8298,0,100,11.45
0.8402,0,100,11.45
0.8501,0,100,11.45
0.8604,0,100,11.45
0.8704,0,100,11.45
0.8805,0,100,11.45
0.8904,0,100,11.45
0.9002,0,100,11.45
0.9103,0,100,11.45
0.9207,0,100,11.45
0.9304,0,100,11.45
0.9405,0,100,11.45
0.9503,0,100,11.45
0.9605,0,100,11.45
0.9704,0,100,11.45
0.9799,0,100,11.45
0.9899,0,100,11.45
0.9999,0,100,11.45
1.0098,0,100,11.45
1.0199,0,100,11.45
1.0299,0,100,11.45
1.0399,0,100,11.45
1.0497,0,100,11.45
1.0598,0,100,11.45
1.0702,0,100,11.45
1.0798,0,100,11.45
1.0901,0,100,11.45
1.1004,0,100,11.45
1.1102,0,100,11.45
1.1201,0,100,11.45
1.1304,0,100,11.45
1.1401,0,100,11.45
1.15,0,100,11.45
1.1598,0,100,11.45
1.1702,0,100,11.45
1.1803,0,100,11.45
1.1902,0,100,11.45
1.2004,0,100,11.45
1.2098,0,100,11.45
1.2204,0,100,11.45
1.23,0,100,11.45
1.2403,0,100,11.45
1.25,0,100,11.45
1.2604,0,100,11.45
1.2699,0,100,11.45
1.2804,0,100,11.45
1.2904,0,100,11.45
1.3003,0,100,11.45
1.3101,0,100,11.45
1.3198,0,100,11.45
1.3298,0,100,11.45
1.3404,0,100,11.45
1.3502,0,100,11.45
